threads, chunks, time
4, 100, 7.78137
4, 100, 7.84773
4, 100, 7.9135
4, 100, 7.79585
4, 100, 7.78597
4, 100, 7.77161
4, 100, 7.77807
4, 100, 7.75888
4, 100, 7.7813
4, 100, 7.8159
4, 100, 7.91484
4, 100, 7.80496
4, 100, 7.79109
4, 100, 7.79702
4, 100, 7.79925
4, 100, 7.80365
4, 100, 7.82634
4, 100, 7.809
4, 100, 7.82107
4, 100, 7.80394
4, 100, 7.79956
4, 100, 7.79053
4, 100, 7.81237
4, 100, 7.88982
4, 100, 7.88377
4, 100, 7.81606
4, 100, 7.79469
4, 100, 7.79631
4, 100, 7.8008
4, 100, 7.81853
4, 100, 7.80062
4, 100, 7.81995
4, 100, 7.79399
4, 100, 7.82134
4, 100, 7.80779
4, 100, 7.79479
4, 100, 7.78633
4, 100, 7.82425
4, 100, 7.80128
4, 100, 7.82442
4, 100, 7.7969
4, 100, 7.81532
4, 100, 7.79797
4, 100, 7.8008
4, 100, 7.89641
4, 100, 7.82122
4, 100, 7.88007
4, 100, 7.77022
4, 100, 7.79914
4, 100, 7.76544
4, 100, 7.75915
4, 100, 7.76504
4, 100, 7.80316
4, 100, 7.79037
4, 100, 7.77546
4, 100, 7.79686
4, 100, 7.77648
4, 100, 7.88974
4, 100, 9.54221
4, 100, 10.6335
4, 100, 7.93768
4, 100, 7.89431
4, 100, 7.88219
4, 100, 7.89771
4, 100, 7.89205
4, 100, 7.87534
4, 100, 7.88553
4, 100, 7.88237
4, 100, 7.89761
4, 100, 7.87186
4, 100, 7.89432
4, 100, 7.87501
4, 100, 7.87515
4, 100, 7.8729
4, 100, 7.8831
4, 100, 7.87762
4, 100, 7.88562
4, 100, 7.86633
4, 100, 7.87893
4, 100, 7.85065
4, 250, 7.85536
4, 250, 7.86317
4, 250, 7.86893
4, 250, 7.85182
4, 250, 7.87886
4, 250, 7.8738
4, 250, 7.86423
4, 250, 7.86629
4, 250, 7.86675
4, 250, 7.88509
4, 250, 7.88659
4, 250, 7.91889
4, 250, 7.87567
4, 250, 7.87654
4, 250, 7.83242
4, 250, 7.84205
4, 250, 7.8424
4, 250, 7.84463
4, 250, 7.85632
4, 250, 7.92889
4, 250, 7.91859
4, 250, 7.93993
4, 250, 8.01632
4, 250, 7.91507
4, 250, 7.94222
4, 250, 7.98635
4, 250, 7.93617
4, 250, 7.91111
4, 250, 7.88075
4, 250, 7.85574
4, 250, 7.85305
4, 250, 7.84488
4, 250, 7.87674
4, 250, 7.95596
4, 250, 7.96665
4, 250, 7.92472
4, 250, 7.87038
4, 250, 7.92294
4, 250, 7.9572
4, 250, 7.94085
4, 250, 7.90863
4, 250, 7.93386
4, 250, 7.99229
4, 250, 7.98288
4, 250, 7.9357
4, 250, 7.91827
4, 250, 7.89829
4, 250, 7.88434
4, 250, 7.86429
4, 250, 7.88006
4, 250, 7.9011
4, 250, 7.93346
4, 250, 7.91786
4, 250, 7.92707
4, 250, 7.9192
4, 250, 7.87744
4, 250, 8.00335
4, 250, 7.91928
4, 250, 7.9599
4, 250, 7.9414
4, 250, 7.93884
4, 250, 7.91199
4, 250, 7.95193
4, 250, 8.01021
4, 250, 8.02343
4, 250, 7.97004
4, 250, 7.93522
4, 250, 8.06096
4, 250, 8.30524
4, 250, 7.99645
4, 250, 8.02536
4, 250, 8.05837
4, 250, 8.4502
4, 250, 8.87178
4, 250, 8.21481
4, 250, 8.21385
4, 250, 8.29656
4, 250, 8.22151
4, 250, 8.04891
4, 250, 8.09942
4, 250, 8.39144
4, 250, 8.29924
4, 250, 8.26665
4, 250, 8.22264
4, 250, 8.29517
4, 250, 8.00828
4, 250, 8.03995
4, 250, 8.11653
4, 250, 8.36116
4, 250, 8.39727
